ID,PRODUCT,SEGMENT,SCORE
APP202496,Personal Loan,NewToCredit,648
APP202497,Personal Loan,SelfEmployed,657
APP202498,Personal Loan,MicroBiz,663
APP202499,Personal Loan,NewToCredit,679
APP202500,Nano Loan,Informal,540
APP202501,Personal Loan,SelfEmployed,680
APP202502,Personal Loan,SelfEmployed,696
APP202503,Nano Loan,MicroBiz,325
APP202504,Personal Loan,Informal,542
APP202505,Personal Loan,NewToCredit,515
APP202506,Personal Loan,SelfEmployed,728
APP202507,Personal Loan,SelfEmployed,818
APP202508,Nano Loan,Informal,589
APP202509,Personal Loan,Salaried,769
APP202510,Nano Loan,MicroBiz,535
APP202511,Personal Loan,Informal,589
APP202512,Personal Loan,MicroBiz,661
APP202513,Personal Loan,Salaried,793
APP202514,Nano Loan,Informal,715
APP202515,Personal Loan,NewToCredit,661
APP202516,Nano Loan,Informal,426
APP202517,Nano Loan,SelfEmployed,674
APP202518,Personal Loan,Existing,579
APP202519,Nano Loan,Informal,451
APP202520,Personal Loan,NewToCredit,639
APP202521,Nano Loan,Salaried,753
APP202522,Personal Loan,SelfEmployed,567
APP202523,Nano Loan,Informal,598
APP202524,Nano Loan,Existing,488
APP202525,Personal Loan,SelfEmployed,698
APP202526,Personal Loan,SelfEmployed,696
APP202527,Nano Loan,MicroBiz,578
APP202528,Nano Loan,MicroBiz,469
APP202529,Personal Loan,Salaried,681
APP202530,Nano Loan,NewToCredit,476
APP202531,Nano Loan,NewToCredit,605
APP202532,Nano Loan,SelfEmployed,634
APP202533,Personal Loan,Salaried,779
APP202534,Nano Loan,Existing,666
APP202535,Nano Loan,SelfEmployed,566
APP202536,Personal Loan,Existing,798
APP202537,Personal Loan,Salaried,774
APP202538,Personal Loan,Salaried,666
APP202539,Nano Loan,SelfEmployed,587
APP202540,Nano Loan,MicroBiz,659
APP202541,Personal Loan,Salaried,696
APP202542,Nano Loan,Existing,647
APP202543,Personal Loan,Salaried,848
APP202544,Personal Loan,Salaried,696
APP202545,Nano Loan,SelfEmployed,589
APP202546,Nano Loan,Existing,640
APP202547,Nano Loan,NewToCredit,434
APP202548,Personal Loan,Salaried,882
APP202549,Nano Loan,NewToCredit,497
APP202550,Personal Loan,Salaried,624
APP202551,Personal Loan,Salaried,707
APP202552,Personal Loan,Informal,524
APP202553,Personal Loan,Existing,631
APP202554,Personal Loan,SelfEmployed,475
APP202555,Personal Loan,Informal,542
APP202556,Personal Loan,Salaried,752
APP202557,Nano Loan,MicroBiz,618
APP202558,Nano Loan,MicroBiz,572
APP202559,Personal Loan,Existing,859
APP202560,Personal Loan,Salaried,802
APP202561,Personal Loan,Informal,590
APP202562,Nano Loan,Salaried,594
APP202563,Nano Loan,SelfEmployed,577
APP202564,Personal Loan,MicroBiz,632
APP202565,Personal Loan,Salaried,880
APP202566,Personal Loan,SelfEmployed,699
APP202567,Personal Loan,SelfEmployed,775
APP202568,Personal Loan,Existing,835
APP202569,Personal Loan,Salaried,744
APP202570,Personal Loan,Salaried,825
APP202571,Personal Loan,Salaried,721
APP202572,Personal Loan,NewToCredit,635
APP202573,Personal Loan,NewToCredit,676
APP202574,Nano Loan,MicroBiz,476
APP202575,Personal Loan,Existing,781
APP202576,Personal Loan,Salaried,631
APP202577,Personal Loan,Existing,615
APP202578,Nano Loan,Existing,631
APP202579,Nano Loan,NewToCredit,570
APP202580,Nano Loan,MicroBiz,714
APP202581,Nano Loan,SelfEmployed,513
APP202582,Nano Loan,SelfEmployed,648
APP202583,Nano Loan,NewToCredit,668
APP202584,Personal Loan,Salaried,713
APP202585,Nano Loan,Informal,596
APP202586,Personal Loan,Existing,626
APP202587,Nano Loan,Informal,434
APP202588,Nano Loan,Informal,577
APP202589,Personal Loan,Salaried,764
APP202590,Nano Loan,MicroBiz,369
APP202591,Nano Loan,SelfEmployed,573
APP202592,Nano Loan,Informal,407
APP202593,Personal Loan,NewToCredit,683
APP202594,Personal Loan,SelfEmployed,679
APP202595,Personal Loan,Salaried,605
APP202596,Nano Loan,Existing,622
APP202597,Personal Loan,SelfEmployed,585
APP202598,Nano Loan,Salaried,796
APP202599,Personal Loan,Existing,726
APP202600,Personal Loan,NewToCredit,515
APP202601,Personal Loan,Existing,678
APP202602,Personal Loan,Salaried,771
APP202603,Nano Loan,Existing,553
APP202604,Personal Loan,SelfEmployed,605
APP202605,Nano Loan,Informal,671
APP202606,Personal Loan,Salaried,743
APP202607,Nano Loan,Existing,644
APP202608,Personal Loan,Informal,586
APP202609,Nano Loan,SelfEmployed,551
APP202610,Nano Loan,Existing,652
APP202611,Personal Loan,Salaried,556
APP202612,Personal Loan,NewToCredit,664
APP202613,Personal Loan,MicroBiz,563
APP202614,Nano Loan,NewToCredit,727
APP202615,Personal Loan,Salaried,662
APP202616,Nano Loan,Salaried,679
APP202617,Nano Loan,SelfEmployed,635
APP202618,Personal Loan,Existing,744
APP202619,Personal Loan,MicroBiz,661
APP202620,Personal Loan,Salaried,671
APP202621,Nano Loan,MicroBiz,608
APP202622,Nano Loan,SelfEmployed,591
APP202623,Personal Loan,Existing,698
APP202624,Nano Loan,Existing,547
APP202625,Personal Loan,Salaried,767
APP202626,Personal Loan,NewToCredit,533
APP202627,Personal Loan,NewToCredit,617
APP202628,Nano Loan,Salaried,700
APP202629,Personal Loan,Existing,774
APP202630,Nano Loan,Existing,705
APP202631,Personal Loan,SelfEmployed,661
APP202632,Nano Loan,MicroBiz,488
APP202633,Nano Loan,MicroBiz,475
APP202634,Nano Loan,Existing,766
APP202635,Personal Loan,Existing,656
APP202636,Nano Loan,NewToCredit,566
APP202637,Personal Loan,Salaried,602
APP202638,Personal Loan,Informal,510
APP202639,Nano Loan,Salaried,749
APP202640,Personal Loan,SelfEmployed,670
APP202641,Personal Loan,Salaried,607
APP202642,Nano Loan,MicroBiz,569
APP202643,Nano Loan,MicroBiz,563
APP202644,Personal Loan,Salaried,756
APP202645,Personal Loan,SelfEmployed,585
APP202646,Personal Loan,SelfEmployed,663
APP202647,Nano Loan,SelfEmployed,538
APP202648,Personal Loan,SelfEmployed,598
APP202649,Personal Loan,MicroBiz,639
APP202650,Nano Loan,SelfEmployed,628
APP202651,Nano Loan,Informal,381
APP202652,Nano Loan,SelfEmployed,589
APP202653,Nano Loan,MicroBiz,423
APP202654,Personal Loan,MicroBiz,655
APP202655,Personal Loan,Salaried,624
APP202656,Nano Loan,Existing,569
APP202657,Nano Loan,MicroBiz,618
APP202658,Personal Loan,Salaried,866
APP202659,Personal Loan,Existing,743
APP202660,Personal Loan,SelfEmployed,504
APP202661,Nano Loan,Informal,549
APP202662,Personal Loan,MicroBiz,607
APP202663,Personal Loan,Salaried,738
APP202664,Personal Loan,Salaried,765
APP202665,Nano Loan,NewToCredit,467
APP202666,Personal Loan,NewToCredit,648
APP202667,Nano Loan,Salaried,758
APP202668,Nano Loan,Salaried,694
APP202669,Personal Loan,SelfEmployed,647
APP202670,Nano Loan,MicroBiz,561
APP202671,Personal Loan,Salaried,746
APP202672,Personal Loan,Existing,632
APP202673,Personal Loan,Informal,539
APP202674,Nano Loan,Existing,656
APP202675,Personal Loan,Salaried,547
APP202676,Nano Loan,SelfEmployed,526
APP202677,Personal Loan,Salaried,721
APP202678,Personal Loan,SelfEmployed,594
APP202679,Nano Loan,MicroBiz,598
APP202680,Personal Loan,SelfEmployed,573
APP202681,Nano Loan,Salaried,652
APP202682,Nano Loan,NewToCredit,657
APP202683,Personal Loan,SelfEmployed,725
APP202684,Personal Loan,Salaried,732
APP202685,Personal Loan,NewToCredit,638
APP202686,Nano Loan,SelfEmployed,581
APP202687,Personal Loan,Salaried,735
APP202688,Personal Loan,NewToCredit,504
APP202689,Nano Loan,SelfEmployed,702
APP202690,Personal Loan,Salaried,672
APP202691,Nano Loan,MicroBiz,619
APP202692,Personal Loan,Salaried,693
APP202693,Nano Loan,Salaried,712
APP202694,Personal Loan,NewToCredit,580
APP202695,Nano Loan,Informal,528
APP202696,Personal Loan,MicroBiz,748
APP202697,Personal Loan,Salaried,699
APP202698,Personal Loan,NewToCredit,675
APP202699,Personal Loan,SelfEmployed,614
APP202700,Nano Loan,NewToCredit,480
APP202701,Personal Loan,MicroBiz,532
APP202702,Personal Loan,NewToCredit,705
APP202703,Nano Loan,Informal,528
APP202704,Personal Loan,NewToCredit,655
APP202705,Personal Loan,Salaried,782
APP202706,Nano Loan,Existing,576
APP202707,Nano Loan,SelfEmployed,689
APP202708,Personal Loan,SelfEmployed,623
APP202709,Personal Loan,Salaried,701
APP202710,Personal Loan,Existing,736
APP202711,Nano Loan,Existing,654
APP202712,Nano Loan,SelfEmployed,555
APP202713,Personal Loan,MicroBiz,606
APP202714,Nano Loan,MicroBiz,529
APP202715,Nano Loan,MicroBiz,581
APP202716,Personal Loan,Existing,614
APP202717,Personal Loan,SelfEmployed,645
APP202718,Nano Loan,MicroBiz,549
APP202719,Nano Loan,MicroBiz,555
APP202720,Personal Loan,NewToCredit,366
APP202721,Personal Loan,SelfEmployed,660
APP202722,Nano Loan,Existing,684
APP202723,Personal Loan,Existing,718
APP202724,Nano Loan,NewToCredit,485
APP202725,Nano Loan,Existing,669
APP202726,Nano Loan,MicroBiz,410
APP202727,Personal Loan,SelfEmployed,560
APP202728,Nano Loan,NewToCredit,566
APP202729,Nano Loan,NewToCredit,546
APP202730,Nano Loan,Informal,373
APP202731,Nano Loan,NewToCredit,514
APP202732,Nano Loan,SelfEmployed,512
APP202733,Personal Loan,Informal,516
APP202734,Personal Loan,Salaried,700
APP202735,Personal Loan,SelfEmployed,775
APP202736,Nano Loan,Informal,309
APP202737,Personal Loan,Informal,557
APP202738,Personal Loan,SelfEmployed,559
APP202739,Nano Loan,MicroBiz,492
APP202740,Personal Loan,Salaried,730
APP202741,Nano Loan,SelfEmployed,593
APP202742,Nano Loan,Existing,533
APP202743,Nano Loan,MicroBiz,574
APP202744,Personal Loan,NewToCredit,521
APP202745,Personal Loan,Salaried,623
APP202746,Personal Loan,Salaried,783
APP202747,Nano Loan,Salaried,773
APP202748,Personal Loan,Salaried,745
APP202749,Nano Loan,Existing,739
APP202750,Personal Loan,Salaried,620
APP202751,Personal Loan,SelfEmployed,618
APP202752,Nano Loan,MicroBiz,508
APP202753,Personal Loan,MicroBiz,607
APP202754,Nano Loan,MicroBiz,588
APP202755,Personal Loan,Salaried,756
APP202756,Personal Loan,SelfEmployed,717
APP202757,Nano Loan,SelfEmployed,510
APP202758,Personal Loan,SelfEmployed,644
APP202759,Personal Loan,Salaried,840
APP202760,Personal Loan,MicroBiz,488
APP202761,Personal Loan,Existing,587
APP202762,Personal Loan,Salaried,732
APP202763,Personal Loan,Salaried,601
APP202764,Personal Loan,NewToCredit,615
APP202765,Personal Loan,Salaried,751
APP202766,Nano Loan,SelfEmployed,628
APP202767,Nano Loan,Informal,481
APP202768,Personal Loan,SelfEmployed,599
APP202769,Personal Loan,Informal,582
APP202770,Personal Loan,Existing,765
APP202771,Nano Loan,SelfEmployed,460
APP202772,Nano Loan,MicroBiz,509
APP202773,Personal Loan,Salaried,551
APP202774,Nano Loan,Salaried,655
APP202775,Nano Loan,Informal,481
APP202776,Personal Loan,MicroBiz,609
APP202777,Nano Loan,Existing,695
APP202778,Personal Loan,Existing,602
APP202779,Personal Loan,SelfEmployed,564
APP202780,Nano Loan,Existing,519
APP202781,Personal Loan,Salaried,621
APP202782,Personal Loan,Existing,684
APP202783,Nano Loan,SelfEmployed,579
APP202784,Personal Loan,Salaried,658
APP202785,Personal Loan,NewToCredit,561
APP202786,Personal Loan,SelfEmployed,626
APP202787,Personal Loan,Salaried,834
APP202788,Nano Loan,Existing,758
APP202789,Nano Loan,MicroBiz,600
APP202790,Personal Loan,SelfEmployed,690
APP202791,Personal Loan,Salaried,676
APP202792,Nano Loan,Informal,372
APP202793,Personal Loan,MicroBiz,569
APP202794,Personal Loan,Existing,744
APP202795,Nano Loan,NewToCredit,517
APP202796,Nano Loan,Salaried,638
APP202797,Nano Loan,Salaried,748
APP202798,Nano Loan,SelfEmployed,594
APP202799,Personal Loan,Existing,655
APP202800,Nano Loan,SelfEmployed,664
APP202801,Nano Loan,Salaried,711
APP202802,Personal Loan,SelfEmployed,532
APP202803,Nano Loan,MicroBiz,473
APP202804,Personal Loan,NewToCredit,519
APP202805,Nano Loan,SelfEmployed,614
APP202806,Personal Loan,Salaried,650
APP202807,Personal Loan,Salaried,726
APP202808,Personal Loan,Informal,578
APP202809,Nano Loan,Salaried,613
APP202810,Personal Loan,Existing,741
APP202811,Nano Loan,NewToCredit,550
APP202812,Personal Loan,SelfEmployed,622
APP202813,Nano Loan,Informal,530
APP202814,Personal Loan,Salaried,708
APP202815,Personal Loan,Existing,566
APP202816,Personal Loan,SelfEmployed,786
APP202817,Nano Loan,Existing,725
APP202818,Nano Loan,MicroBiz,751
APP202819,Nano Loan,MicroBiz,710
APP202820,Nano Loan,Salaried,738
APP202821,Nano Loan,Informal,561
APP202822,Nano Loan,Salaried,668
APP202823,Personal Loan,NewToCredit,438
APP202824,Personal Loan,Salaried,697
APP202825,Personal Loan,Salaried,717
APP202826,Nano Loan,Existing,751
APP202827,Personal Loan,SelfEmployed,662
APP202828,Personal Loan,Existing,684
APP202829,Nano Loan,NewToCredit,517
APP202830,Nano Loan,MicroBiz,785
APP202831,Personal Loan,MicroBiz,458
APP202832,Personal Loan,SelfEmployed,781
APP202833,Personal Loan,Informal,572
APP202834,Nano Loan,Existing,807
APP202835,Personal Loan,Existing,715
APP202836,Nano Loan,Salaried,682
APP202837,Personal Loan,SelfEmployed,672
APP202838,Personal Loan,Existing,719
APP202839,Nano Loan,Informal,478
APP202840,Nano Loan,MicroBiz,706
APP202841,Nano Loan,MicroBiz,662
APP202842,Personal Loan,Existing,753
APP202843,Personal Loan,Informal,445
APP202844,Nano Loan,MicroBiz,558
APP202845,Nano Loan,SelfEmployed,707
APP202846,Nano Loan,SelfEmployed,718
APP202847,Personal Loan,Existing,612
APP202848,Personal Loan,NewToCredit,679
APP202849,Personal Loan,Salaried,692
APP202850,Nano Loan,Existing,592
APP202851,Personal Loan,MicroBiz,596
APP202852,Nano Loan,SelfEmployed,656
APP202853,Nano Loan,MicroBiz,512
APP202854,Nano Loan,MicroBiz,493
APP202855,Personal Loan,Salaried,771
APP202856,Nano Loan,Informal,505
APP202857,Nano Loan,MicroBiz,608
APP202858,Personal Loan,Existing,617
APP202859,Personal Loan,MicroBiz,686
APP202860,Nano Loan,SelfEmployed,746
APP202861,Personal Loan,MicroBiz,524
APP202862,Personal Loan,Informal,640
APP202863,Nano Loan,MicroBiz,577
APP202864,Nano Loan,Salaried,687
APP202865,Nano Loan,Existing,705
APP202866,Nano Loan,MicroBiz,543
APP202867,Nano Loan,SelfEmployed,625
APP202868,Nano Loan,Informal,353
APP202869,Personal Loan,NewToCredit,683
APP202870,Nano Loan,NewToCredit,575
APP202871,Nano Loan,SelfEmployed,629
APP202872,Personal Loan,SelfEmployed,570
APP202873,Personal Loan,MicroBiz,563
APP202874,Nano Loan,Informal,577
APP202875,Nano Loan,MicroBiz,554
APP202876,Nano Loan,SelfEmployed,554
APP202877,Personal Loan,Salaried,782
APP202878,Personal Loan,NewToCredit,640
APP202879,Personal Loan,Existing,626
APP202880,Personal Loan,Salaried,582
APP202881,Personal Loan,Salaried,646
APP202882,Nano Loan,MicroBiz,727
APP202883,Personal Loan,NewToCredit,606
APP202884,Personal Loan,Salaried,706
APP202885,Nano Loan,Salaried,576
APP202886,Personal Loan,SelfEmployed,585
APP202887,Nano Loan,MicroBiz,582
APP202888,Personal Loan,Existing,672
APP202889,Personal Loan,SelfEmployed,634
APP202890,Personal Loan,Informal,632
APP202891,Nano Loan,NewToCredit,651
APP202892,Personal Loan,Salaried,781
APP202893,Personal Loan,Salaried,722
APP202894,Personal Loan,NewToCredit,583
APP202895,Personal Loan,SelfEmployed,719
APP202896,Nano Loan,NewToCredit,635
APP202897,Nano Loan,NewToCredit,457
APP202898,Nano Loan,MicroBiz,604
APP202899,Nano Loan,Informal,523
APP202900,Personal Loan,SelfEmployed,609
APP202901,Nano Loan,NewToCredit,680
APP202902,Personal Loan,SelfEmployed,809
APP202903,Nano Loan,Informal,509
APP202904,Nano Loan,SelfEmployed,588
APP202905,Personal Loan,SelfEmployed,647
APP202906,Personal Loan,Existing,724
APP202907,Personal Loan,Existing,758
APP202908,Personal Loan,Salaried,737
APP202909,Personal Loan,Salaried,592
APP202910,Personal Loan,Existing,673
APP202911,Nano Loan,SelfEmployed,580
APP202912,Nano Loan,Informal,583
APP202913,Nano Loan,NewToCredit,519
APP202914,Nano Loan,Informal,591
APP202915,Personal Loan,SelfEmployed,455
APP202916,Personal Loan,NewToCredit,492
APP202917,Personal Loan,NewToCredit,656
APP202918,Personal Loan,NewToCredit,475
APP202919,Nano Loan,Salaried,770
APP202920,Nano Loan,Existing,624
APP202921,Personal Loan,Salaried,689
APP202922,Personal Loan,MicroBiz,482
APP202923,Personal Loan,Existing,764
APP202924,Nano Loan,Existing,574
APP202925,Nano Loan,MicroBiz,466
APP202926,Personal Loan,Informal,584
APP202927,Nano Loan,Existing,684
APP202928,Personal Loan,Salaried,721
APP202929,Personal Loan,SelfEmployed,545
APP202930,Personal Loan,Informal,592
APP202931,Personal Loan,Salaried,746
APP202932,Personal Loan,Existing,763
APP202933,Personal Loan,MicroBiz,592
APP202934,Personal Loan,SelfEmployed,665
APP202935,Nano Loan,Salaried,814
APP202936,Personal Loan,Salaried,660
APP202937,Personal Loan,NewToCredit,558
APP202938,Personal Loan,NewToCredit,670
APP202939,Nano Loan,Informal,512
APP202940,Personal Loan,Existing,742
APP202941,Personal Loan,NewToCredit,628
APP202942,Nano Loan,SelfEmployed,618
APP202943,Nano Loan,SelfEmployed,687
APP202944,Nano Loan,Existing,649
APP202945,Personal Loan,NewToCredit,687
APP202946,Nano Loan,SelfEmployed,751
APP202947,Nano Loan,Existing,767
APP202948,Personal Loan,Salaried,802
APP202949,Nano Loan,MicroBiz,618
APP202950,Personal Loan,Informal,404
APP202951,Nano Loan,Salaried,776
APP202952,Nano Loan,Existing,487
APP202953,Personal Loan,Salaried,736
APP202954,Personal Loan,Salaried,801
APP202955,Nano Loan,NewToCredit,717
APP202956,Nano Loan,Informal,563
APP202957,Nano Loan,SelfEmployed,668
APP202958,Personal Loan,NewToCredit,538
APP202959,Personal Loan,Salaried,863
APP202960,Personal Loan,Existing,768
APP202961,Personal Loan,SelfEmployed,634
APP202962,Personal Loan,SelfEmployed,646
APP202963,Personal Loan,NewToCredit,680
APP202964,Personal Loan,SelfEmployed,535
APP202965,Personal Loan,MicroBiz,592
APP202966,Nano Loan,Existing,601
APP202967,Nano Loan,SelfEmployed,604
APP202968,Nano Loan,Existing,725
APP202969,Personal Loan,Existing,699
APP202970,Nano Loan,Salaried,751
APP202971,Personal Loan,SelfEmployed,707
APP202972,Personal Loan,Salaried,761
APP202973,Personal Loan,Salaried,753
APP202974,Nano Loan,MicroBiz,580
APP202975,Personal Loan,Existing,862
APP202976,Nano Loan,Informal,527
APP202977,Personal Loan,Salaried,734
APP202978,Personal Loan,Existing,630
APP202979,Personal Loan,NewToCredit,632
APP202980,Nano Loan,Existing,709
APP202981,Nano Loan,MicroBiz,479
APP202982,Personal Loan,SelfEmployed,601
APP202983,Nano Loan,MicroBiz,534
APP202984,Personal Loan,Existing,778
APP202985,Personal Loan,SelfEmployed,686
APP202986,Personal Loan,Salaried,748
APP202987,Personal Loan,SelfEmployed,696
APP202988,Personal Loan,MicroBiz,531
APP202989,Nano Loan,Informal,367
APP202990,Nano Loan,MicroBiz,558
APP202991,Nano Loan,MicroBiz,508
APP202992,Nano Loan,Existing,463
APP202993,Nano Loan,Existing,690
APP202994,Nano Loan,MicroBiz,440
APP202995,Personal Loan,NewToCredit,664
APP202996,Nano Loan,SelfEmployed,722
APP202997,Nano Loan,Existing,646
APP202998,Personal Loan,MicroBiz,605
APP202999,Nano Loan,NewToCredit,508
APP203000,Personal Loan,Salaried,714
APP203001,Personal Loan,NewToCredit,532
APP203002,Nano Loan,MicroBiz,638
APP203003,Nano Loan,SelfEmployed,485
APP203004,Nano Loan,NewToCredit,596
APP203005,Personal Loan,Existing,660
APP203006,Nano Loan,SelfEmployed,644
APP203007,Personal Loan,SelfEmployed,639
APP203008,Nano Loan,NewToCredit,475
APP203009,Nano Loan,SelfEmployed,527
APP203010,Personal Loan,MicroBiz,589
APP203011,Personal Loan,Salaried,725
APP203012,Personal Loan,NewToCredit,500
APP203013,Personal Loan,MicroBiz,678
APP203014,Personal Loan,SelfEmployed,800
APP203015,Personal Loan,NewToCredit,868
APP203016,Nano Loan,MicroBiz,657
APP203017,Nano Loan,Informal,466
APP203018,Personal Loan,Existing,686
APP203019,Personal Loan,NewToCredit,600
APP203020,Nano Loan,SelfEmployed,652
APP203021,Personal Loan,SelfEmployed,542
APP203022,Nano Loan,Existing,629
APP203023,Personal Loan,Existing,605
APP203024,Nano Loan,SelfEmployed,469
APP203025,Nano Loan,Informal,526
APP203026,Nano Loan,MicroBiz,438
APP203027,Nano Loan,Informal,495
APP203028,Nano Loan,Informal,526
APP203029,Personal Loan,SelfEmployed,624
APP203030,Nano Loan,Existing,625
APP203031,Personal Loan,Existing,622
APP203032,Nano Loan,SelfEmployed,568
APP203033,Nano Loan,SelfEmployed,666
APP203034,Nano Loan,Salaried,648
APP203035,Personal Loan,SelfEmployed,449
APP203036,Nano Loan,MicroBiz,517
APP203037,Nano Loan,Informal,459
APP203038,Nano Loan,Existing,659
APP203039,Personal Loan,Salaried,667
APP203040,Personal Loan,MicroBiz,681
APP203041,Personal Loan,SelfEmployed,543
APP203042,Personal Loan,Salaried,837
APP203043,Personal Loan,Existing,693
APP203044,Nano Loan,MicroBiz,628
APP203045,Nano Loan,MicroBiz,499
APP203046,Personal Loan,NewToCredit,659
APP203047,Nano Loan,MicroBiz,642
APP203048,Nano Loan,SelfEmployed,593
APP203049,Nano Loan,Informal,526
APP203050,Nano Loan,MicroBiz,536
APP203051,Personal Loan,Salaried,539
APP203052,Personal Loan,MicroBiz,557
APP203053,Nano Loan,Existing,731
APP203054,Personal Loan,NewToCredit,658
APP203055,Nano Loan,SelfEmployed,652
APP203056,Personal Loan,Salaried,792
APP203057,Personal Loan,Existing,779
APP203058,Personal Loan,Salaried,677
APP203059,Personal Loan,SelfEmployed,587
APP203060,Nano Loan,MicroBiz,564
APP203061,Nano Loan,Existing,621
APP203062,Personal Loan,Salaried,729
APP203063,Personal Loan,MicroBiz,783
APP203064,Personal Loan,Existing,678
APP203065,Personal Loan,Salaried,580
APP203066,Personal Loan,Salaried,764
APP203067,Nano Loan,Informal,674
APP203068,Personal Loan,Salaried,782
APP203069,Nano Loan,SelfEmployed,448
APP203070,Nano Loan,Salaried,620
APP203071,Nano Loan,Informal,483
APP203072,Personal Loan,Salaried,624
APP203073,Nano Loan,SelfEmployed,578
APP203074,Personal Loan,Existing,710
APP203075,Personal Loan,Existing,737
APP203076,Personal Loan,SelfEmployed,723
APP203077,Nano Loan,Existing,709
APP203078,Nano Loan,MicroBiz,498
APP203079,Personal Loan,Salaried,706
APP203080,Nano Loan,MicroBiz,634
APP203081,Personal Loan,SelfEmployed,665
APP203082,Personal Loan,Existing,608
APP203083,Nano Loan,Existing,635
APP203084,Nano Loan,MicroBiz,640
APP203085,Personal Loan,Salaried,617
APP203086,Personal Loan,Salaried,733
APP203087,Nano Loan,SelfEmployed,542
APP203088,Nano Loan,SelfEmployed,550
APP203089,Nano Loan,MicroBiz,624
APP203090,Personal Loan,SelfEmployed,682
APP203091,Nano Loan,MicroBiz,594
APP203092,Personal Loan,Salaried,716
APP203093,Personal Loan,Informal,474
APP203094,Nano Loan,MicroBiz,559
APP203095,Nano Loan,NewToCredit,555
APP203096,Personal Loan,SelfEmployed,598
APP203097,Personal Loan,Salaried,772
APP203098,Personal Loan,SelfEmployed,586
APP203099,Nano Loan,SelfEmployed,553
APP203100,Nano Loan,NewToCredit,528
APP203101,Nano Loan,Informal,375
APP203102,Nano Loan,Existing,585
APP203103,Nano Loan,Existing,613
APP203104,Nano Loan,Existing,714
APP203105,Personal Loan,MicroBiz,643
APP203106,Personal Loan,Existing,749
APP203107,Personal Loan,MicroBiz,520
APP203108,Nano Loan,NewToCredit,806
APP203109,Personal Loan,Existing,659
APP203110,Nano Loan,Existing,789
APP203111,Nano Loan,SelfEmployed,823
APP203112,Nano Loan,Existing,652
APP203113,Personal Loan,Existing,818
APP203114,Nano Loan,NewToCredit,555
APP203115,Personal Loan,Salaried,760
APP203116,Nano Loan,Informal,479
APP203117,Nano Loan,Informal,491
APP203118,Personal Loan,SelfEmployed,686
APP203119,Nano Loan,Informal,446
APP203120,Nano Loan,MicroBiz,528
APP203121,Personal Loan,NewToCredit,455
APP203122,Personal Loan,Salaried,829
APP203123,Personal Loan,SelfEmployed,589
APP203124,Personal Loan,SelfEmployed,682
APP203125,Nano Loan,SelfEmployed,525
APP203126,Nano Loan,Informal,508
APP203127,Personal Loan,SelfEmployed,648
APP203128,Nano Loan,MicroBiz,486
APP203129,Personal Loan,SelfEmployed,665
APP203130,Nano Loan,Informal,510
APP203131,Personal Loan,Informal,513
APP203132,Personal Loan,Existing,606
APP203133,Personal Loan,MicroBiz,665
APP203134,Nano Loan,MicroBiz,502
APP203135,Nano Loan,NewToCredit,623
APP203136,Personal Loan,SelfEmployed,624
APP203137,Nano Loan,SelfEmployed,597
APP203138,Personal Loan,SelfEmployed,513
APP203139,Nano Loan,Salaried,511
APP203140,Nano Loan,Existing,690
APP203141,Nano Loan,NewToCredit,563
APP203142,Personal Loan,MicroBiz,676
APP203143,Nano Loan,SelfEmployed,534
APP203144,Nano Loan,Informal,650
APP203145,Personal Loan,SelfEmployed,766
APP203146,Nano Loan,Existing,616
APP203147,Personal Loan,Salaried,599
APP203148,Nano Loan,SelfEmployed,682
APP203149,Nano Loan,SelfEmployed,683
APP203150,Personal Loan,NewToCredit,639
APP203151,Nano Loan,MicroBiz,495
APP203152,Nano Loan,Informal,480
APP203153,Personal Loan,Existing,657
APP203154,Personal Loan,Existing,674
APP203155,Nano Loan,Salaried,712
APP203156,Nano Loan,MicroBiz,554
APP203157,Personal Loan,SelfEmployed,539
APP203158,Nano Loan,MicroBiz,718
APP203159,Personal Loan,Existing,710
APP203160,Nano Loan,MicroBiz,621
APP203161,Nano Loan,Informal,409
APP203162,Nano Loan,MicroBiz,744
APP203163,Personal Loan,Salaried,741
APP203164,Personal Loan,Salaried,761
APP203165,Nano Loan,SelfEmployed,597
APP203166,Nano Loan,SelfEmployed,600
APP203167,Nano Loan,Informal,596
APP203168,Personal Loan,Salaried,689
APP203169,Personal Loan,SelfEmployed,609
APP203170,Nano Loan,MicroBiz,561
APP203171,Nano Loan,Informal,453
APP203172,Personal Loan,Salaried,649
APP203173,Personal Loan,Existing,707
APP203174,Nano Loan,NewToCredit,613
APP203175,Nano Loan,SelfEmployed,546
APP203176,Personal Loan,MicroBiz,622
APP203177,Nano Loan,NewToCredit,625
APP203178,Personal Loan,Salaried,788
APP203179,Nano Loan,Informal,552
APP203180,Nano Loan,Existing,730
APP203181,Nano Loan,MicroBiz,554
APP203182,Nano Loan,MicroBiz,426
APP203183,Personal Loan,Existing,711
APP203184,Personal Loan,SelfEmployed,632
APP203185,Personal Loan,Salaried,787
APP203186,Personal Loan,NewToCredit,648
APP203187,Personal Loan,SelfEmployed,583
APP203188,Nano Loan,Informal,462
APP203189,Personal Loan,Existing,659
APP203190,Nano Loan,SelfEmployed,485
APP203191,Personal Loan,Informal,572
APP203192,Personal Loan,SelfEmployed,505
APP203193,Personal Loan,SelfEmployed,634
APP203194,Personal Loan,SelfEmployed,678
APP203195,Nano Loan,Salaried,734
